experiment,seed,encoder_validation_mse,plasticity_rule,key_mode,dropped_fraction,mask_index,dropped_units,lec_cue_accuracy,lec_mec_cosine,mec_position_accuracy,mec_cue_accuracy
mec_degradation,51018,0.0073490203358232975,err2,normal,0.9,1,22,,,0.12,1.0
lec_degradation,51018,0.0073490203358232975,err2,normal,0.9,2,22,1.0,0.7977973818778992,,
mec_degradation,51018,0.0073490203358232975,err2,normal,0.9,2,22,,,0.04,1.0
lec_degradation,51018,0.0073490203358232975,err2,normal,0.9,3,22,0.5,0.750856339931488,,
mec_degradation,51018,0.0073490203358232975,err2,normal,0.9,3,22,,,0.16,1.0
lec_degradation,51018,0.0073490203358232975,err2,normal,0.9,4,22,1.0,0.7929093837738037,,
mec_degradation,51018,0.0073490203358232975,err2,normal,0.9,4,22,,,0.04,1.0
lec_degradation,51018,0.0073490203358232975,err2,normal,0.9,5,22,1.0,0.819459855556488,,
mec_degradation,51018,0.0073490203358232975,err2,normal,0.9,5,22,,,0.06,1.0
lec_degradation,51018,0.0073490203358232975,err2,normal,0.9,6,22,0.5,0.7942558526992798,,
mec_degradation,51018,0.0073490203358232975,err2,normal,0.9,6,22,,,0.08,1.0
lec_degradation,51018,0.0073490203358232975,err2,normal,0.9,7,22,0.5,0.8156529068946838,,
mec_degradation,51018,0.0073490203358232975,err2,normal,0.9,7,22,,,0.06,1.0
lec_degradation,51018,0.0073490203358232975,err2,normal,0.9,8,22,0.5,0.7843992710113525,,
mec_degradation,51018,0.0073490203358232975,err2,normal,0.9,8,22,,,0.04,1.0
lec_degradation,51018,0.0073490203358232975,err2,normal,0.9,9,22,1.0,0.794934868812561,,
mec_degradation,51018,0.0073490203358232975,err2,normal,0.9,9,22,,,0.04,1.0
lec_degradation,51018,0.0073490203358232975,err2,normal,0.9,10,22,0.5,0.7991900444030762,,
mec_degradation,51018,0.0073490203358232975,err2,normal,0.9,10,22,,,0.1,1.0
lec_degradation,51018,0.0073490203358232975,err2,normal,0.9,11,22,1.0,0.7887728214263916,,
mec_degradation,51018,0.0073490203358232975,err2,normal,0.9,11,22,,,0.06,1.0
lec_degradation,51018,0.0073490203358232975,err2,dense,0.0,0,0,0.5,0.34368348121643066,,
mec_degradation,51018,0.0073490203358232975,err2,dense,0.0,0,0,,,0.02,0.5
lec_degradation,51018,0.0073490203358232975,err2,dense,0.0,1,0,0.5,0.34368348121643066,,
mec_degradation,51018,0.0073490203358232975,err2,dense,0.0,1,0,,,0.02,0.5
lec_degradation,51018,0.0073490203358232975,err2,dense,0.0,2,0,0.5,0.34368348121643066,,
mec_degradation,51018,0.0073490203358232975,err2,dense,0.0,2,0,,,0.02,0.5
lec_degradation,51018,0.0073490203358232975,err2,dense,0.0,3,0,0.5,0.34368348121643066,,
mec_degradation,51018,0.0073490203358232975,err2,dense,0.0,3,0,,,0.02,0.5
lec_degradation,51018,0.0073490203358232975,err2,dense,0.0,4,0,0.5,0.34368348121643066,,
mec_degradation,51018,0.0073490203358232975,err2,dense,0.0,4,0,,,0.02,0.5
lec_degradation,51018,0.0073490203358232975,err2,dense,0.0,5,0,0.5,0.34368348121643066,,
mec_degradation,51018,0.0073490203358232975,err2,dense,0.0,5,0,,,0.02,0.5
lec_degradation,51018,0.0073490203358232975,err2,dense,0.0,6,0,0.5,0.34368348121643066,,
mec_degradation,51018,0.0073490203358232975,err2,dense,0.0,6,0,,,0.02,0.5
lec_degradation,51018,0.0073490203358232975,err2,dense,0.0,7,0,0.5,0.34368348121643066,,
mec_degradation,51018,0.0073490203358232975,err2,dense,0.0,7,0,,,0.02,0.5
lec_degradation,51018,0.0073490203358232975,err2,dense,0.0,8,0,0.5,0.34368348121643066,,
mec_degradation,51018,0.0073490203358232975,err2,dense,0.0,8,0,,,0.02,0.5
lec_degradation,51018,0.0073490203358232975,err2,dense,0.0,9,0,0.5,0.34368348121643066,,
mec_degradation,51018,0.0073490203358232975,err2,dense,0.0,9,0,,,0.02,0.5
lec_degradation,51018,0.0073490203358232975,err2,dense,0.0,10,0,0.5,0.34368348121643066,,
mec_degradation,51018,0.0073490203358232975,err2,dense,0.0,10,0,,,0.02,0.5
lec_degradation,51018,0.0073490203358232975,err2,dense,0.0,11,0,0.5,0.34368348121643066,,
mec_degradation,51018,0.0073490203358232975,err2,dense,0.0,11,0,,,0.02,0.5
lec_degradation,51018,0.0073490203358232975,err2,dense,0.25,0,6,0.5,0.34368348121643066,,
mec_degradation,51018,0.0073490203358232975,err2,dense,0.25,0,6,,,0.02,0.5
lec_degradation,51018,0.0073490203358232975,err2,dense,0.25,1,6,0.5,0.34368348121643066,,
mec_degradation,51018,0.0073490203358232975,err2,dense,0.25,1,6,,,0.02,0.5
lec_degradation,51018,0.0073490203358232975,err2,dense,0.25,2,6,0.5,0.34368348121643066,,
mec_degradation,51018,0.0073490203358232975,err2,dense,0.25,2,6,,,0.02,0.5
lec_degradation,51018,0.0073490203358232975,err2,dense,0.25,3,6,0.5,0.34368348121643066,,
mec_degradation,51018,0.0073490203358232975,err2,dense,0.25,3,6,,,0.02,0.5
lec_degradation,51018,0.0073490203358232975,err2,dense,0.25,4,6,0.5,0.34368348121643066,,
mec_degradation,51018,0.0073490203358232975,err2,dense,0.25,4,6,,,0.02,0.5
lec_degradation,51018,0.0073490203358232975,err2,dense,0.25,5,6,0.5,0.34368348121643066,,
mec_degradation,51018,0.0073490203358232975,err2,dense,0.25,5,6,,,0.02,0.5
lec_degradation,51018,0.0073490203358232975,err2,dense,0.25,6,6,0.5,0.34368348121643066,,
mec_degradation,51018,0.0073490203358232975,err2,dense,0.25,6,6,,,0.02,0.5
lec_degradation,51018,0.0073490203358232975,err2,dense,0.25,7,6,0.5,0.34368348121643066,,
mec_degradation,51018,0.0073490203358232975,err2,dense,0.25,7,6,,,0.02,0.5
lec_degradation,51018,0.0073490203358232975,err2,dense,0.25,8,6,0.5,0.34368348121643066,,
mec_degradation,51018,0.0073490203358232975,err2,dense,0.25,8,6,,,0.02,0.5
lec_degradation,51018,0.0073490203358232975,err2,dense,0.25,9,6,0.5,0.34368348121643066,,
mec_degradation,51018,0.0073490203358232975,err2,dense,0.25,9,6,,,0.02,0.5
lec_degradation,51018,0.0073490203358232975,err2,dense,0.25,10,6,0.5,0.34368348121643066,,
mec_degradation,51018,0.0073490203358232975,err2,dense,0.25,10,6,,,0.02,0.5
lec_degradation,51018,0.0073490203358232975,err2,dense,0.25,11,6,0.5,0.34368348121643066,,
mec_degradation,51018,0.0073490203358232975,err2,dense,0.25,11,6,,,0.02,0.5
lec_degradation,51018,0.0073490203358232975,err2,dense,0.5,0,12,0.5,0.34368348121643066,,
mec_degradation,51018,0.0073490203358232975,err2,dense,0.5,0,12,,,0.02,0.5
lec_degradation,51018,0.0073490203358232975,err2,dense,0.5,1,12,0.5,0.34368348121643066,,
mec_degradation,51018,0.0073490203358232975,err2,dense,0.5,1,12,,,0.02,0.5
lec_degradation,51018,0.0073490203358232975,err2,dense,0.5,2,12,0.5,0.34368348121643066,,
mec_degradation,51018,0.0073490203358232975,err2,dense,0.5,2,12,,,0.02,0.5
lec_degradation,51018,0.0073490203358232975,err2,dense,0.5,3,12,0.5,0.34368348121643066,,
mec_degradation,51018,0.0073490203358232975,err2,dense,0.5,3,12,,,0.02,0.5
lec_degradation,51018,0.0073490203358232975,err2,dense,0.5,4,12,0.5,0.34368348121643066,,
mec_degradation,51018,0.0073490203358232975,err2,dense,0.5,4,12,,,0.02,0.5
lec_degradation,51018,0.0073490203358232975,err2,dense,0.5,5,12,0.5,0.34368348121643066,,
mec_degradation,51018,0.0073490203358232975,err2,dense,0.5,5,12,,,0.02,0.5
lec_degradation,51018,0.0073490203358232975,err2,dense,0.5,6,12,0.5,0.34368348121643066,,
mec_degradation,51018,0.0073490203358232975,err2,dense,0.5,6,12,,,0.02,0.5
lec_degradation,51018,0.0073490203358232975,err2,dense,0.5,7,12,0.5,0.34368348121643066,,
mec_degradation,51018,0.0073490203358232975,err2,dense,0.5,7,12,,,0.02,0.5
lec_degradation,51018,0.0073490203358232975,err2,dense,0.5,8,12,0.5,0.34368348121643066,,
mec_degradation,51018,0.0073490203358232975,err2,dense,0.5,8,12,,,0.02,0.5
lec_degradation,51018,0.0073490203358232975,err2,dense,0.5,9,12,0.5,0.34368348121643066,,
mec_degradation,51018,0.0073490203358232975,err2,dense,0.5,9,12,,,0.02,0.5
lec_degradation,51018,0.0073490203358232975,err2,dense,0.5,10,12,0.5,0.34368348121643066,,
mec_degradation,51018,0.0073490203358232975,err2,dense,0.5,10,12,,,0.02,0.5
lec_degradation,51018,0.0073490203358232975,err2,dense,0.5,11,12,0.5,0.34368348121643066,,
mec_degradation,51018,0.0073490203358232975,err2,dense,0.5,11,12,,,0.02,0.5
lec_degradation,51018,0.0073490203358232975,err2,dense,0.75,0,19,0.5,0.34368348121643066,,
mec_degradation,51018,0.0073490203358232975,err2,dense,0.75,0,19,,,0.02,0.5
lec_degradation,51018,0.0073490203358232975,err2,dense,0.75,1,19,0.5,0.34368348121643066,,
mec_degradation,51018,0.0073490203358232975,err2,dense,0.75,1,19,,,0.02,0.5
lec_degradation,51018,0.0073490203358232975,err2,dense,0.75,2,19,0.5,0.34368348121643066,,
mec_degradation,51018,0.0073490203358232975,err2,dense,0.75,2,19,,,0.02,0.5
lec_degradation,51018,0.0073490203358232975,err2,dense,0.75,3,19,0.5,0.34368348121643066,,
mec_degradation,51018,0.0073490203358232975,err2,dense,0.75,3,19,,,0.02,0.5
lec_degradation,51018,0.0073490203358232975,err2,dense,0.75,4,19,0.5,0.34368348121643066,,
mec_degradation,51018,0.0073490203358232975,err2,dense,0.75,4,19,,,0.02,0.5
lec_degradation,51018,0.0073490203358232975,err2,dense,0.75,5,19,0.5,0.34368348121643066,,
mec_degradation,51018,0.0073490203358232975,err2,dense,0.75,5,19,,,0.02,0.5
lec_degradation,51018,0.0073490203358232975,err2,dense,0.75,6,19,0.5,0.34368348121643066,,
mec_degradation,51018,0.0073490203358232975,err2,dense,0.75,6,19,,,0.02,0.5
lec_degradation,51018,0.0073490203358232975,err2,dense,0.75,7,19,0.5,0.34368348121643066,,
mec_degradation,51018,0.0073490203358232975,err2,dense,0.75,7,19,,,0.02,0.5
lec_degradation,51018,0.0073490203358232975,err2,dense,0.75,8,19,0.5,0.34368348121643066,,
mec_degradation,51018,0.0073490203358232975,err2,dense,0.75,8,19,,,0.02,0.5
lec_degradation,51018,0.0073490203358232975,err2,dense,0.75,9,19,0.5,0.34368348121643066,,
mec_degradation,51018,0.0073490203358232975,err2,dense,0.75,9,19,,,0.02,0.5
lec_degradation,51018,0.0073490203358232975,err2,dense,0.75,10,19,0.5,0.34368348121643066,,
mec_degradation,51018,0.0073490203358232975,err2,dense,0.75,10,19,,,0.02,0.5
lec_degradation,51018,0.0073490203358232975,err2,dense,0.75,11,19,0.5,0.34368348121643066,,
mec_degradation,51018,0.0073490203358232975,err2,dense,0.75,11,19,,,0.02,0.5
lec_degradation,51018,0.0073490203358232975,err2,dense,0.9,0,22,0.5,0.34368348121643066,,
mec_degradation,51018,0.0073490203358232975,err2,dense,0.9,0,22,,,0.02,0.5
lec_degradation,51018,0.0073490203358232975,err2,dense,0.9,1,22,0.5,0.34368348121643066,,
mec_degradation,51018,0.0073490203358232975,err2,dense,0.9,1,22,,,0.02,0.5
lec_degradation,51018,0.0073490203358232975,err2,dense,0.9,2,22,0.5,0.34368348121643066,,
mec_degradation,51018,0.0073490203358232975,err2,dense,0.9,2,22,,,0.02,0.5
lec_degradation,51018,0.0073490203358232975,err2,dense,0.9,3,22,0.5,0.34368348121643066,,
mec_degradation,51018,0.0073490203358232975,err2,dense,0.9,3,22,,,0.02,0.5
lec_degradation,51018,0.0073490203358232975,err2,dense,0.9,4,22,0.5,0.34368348121643066,,
mec_degradation,51018,0.0073490203358232975,err2,dense,0.9,4,22,,,0.02,0.5
lec_degradation,51018,0.0073490203358232975,err2,dense,0.9,5,22,0.5,0.34368348121643066,,
mec_degradation,51018,0.0073490203358232975,err2,dense,0.9,5,22,,,0.02,0.5
lec_degradation,51018,0.0073490203358232975,err2,dense,0.9,6,22,0.5,0.34368348121643066,,
mec_degradation,51018,0.0073490203358232975,err2,dense,0.9,6,22,,,0.02,0.5
lec_degradation,51018,0.0073490203358232975,err2,dense,0.9,7,22,0.5,0.34368348121643066,,
mec_degradation,51018,0.0073490203358232975,err2,dense,0.9,7,22,,,0.02,0.5
lec_degradation,51018,0.0073490203358232975,err2,dense,0.9,8,22,0.5,0.34368348121643066,,
mec_degradation,51018,0.0073490203358232975,err2,dense,0.9,8,22,,,0.02,0.5
lec_degradation,51018,0.0073490203358232975,err2,dense,0.9,9,22,0.5,0.34368348121643066,,
mec_degradation,51018,0.0073490203358232975,err2,dense,0.9,9,22,,,0.02,0.5
lec_degradation,51018,0.0073490203358232975,err2,dense,0.9,10,22,0.5,0.34368348121643066,,
mec_degradation,51018,0.0073490203358232975,err2,dense,0.9,10,22,,,0.02,0.5
lec_degradation,51018,0.0073490203358232975,err2,dense,0.9,11,22,0.5,0.34368348121643066,,
mec_degradation,51018,0.0073490203358232975,err2,dense,0.9,11,22,,,0.02,0.5
lec_degradation,51019,0.0007825857028365135,base,normal,0.0,0,0,1.0,0.7212921380996704,,
mec_degradation,51019,0.0007825857028365135,base,normal,0.0,0,0,,,0.14,1.0
lec_degradation,51019,0.0007825857028365135,base,normal,0.0,1,0,1.0,0.7212921380996704,,
mec_degradation,51019,0.0007825857028365135,base,normal,0.0,1,0,,,0.14,1.0
lec_degradation,51019,0.0007825857028365135,base,normal,0.0,2,0,1.0,0.7212921380996704,,
mec_degradation,51019,0.0007825857028365135,base,normal,0.0,2,0,,,0.14,1.0
lec_degradation,51019,0.0007825857028365135,base,normal,0.0,3,0,1.0,0.7212921380996704,,
mec_degradation,51019,0.0007825857028365135,base,normal,0.0,3,0,,,0.14,1.0
lec_degradation,51019,0.0007825857028365135,base,normal,0.0,4,0,1.0,0.7212921380996704,,
mec_degradation,51019,0.0007825857028365135,base,normal,0.0,4,0,,,0.14,1.0
lec_degradation,51019,0.0007825857028365135,base,normal,0.0,5,0,1.0,0.7212921380996704,,
mec_degradation,51019,0.0007825857028365135,base,normal,0.0,5,0,,,0.14,1.0
lec_degradation,51019,0.0007825857028365135,base,normal,0.0,6,0,1.0,0.7212921380996704,,
mec_degradation,51019,0.0007825857028365135,base,normal,0.0,6,0,,,0.14,1.0
lec_degradation,51019,0.0007825857028365135,base,normal,0.0,7,0,1.0,0.7212921380996704,,
mec_degradation,51019,0.0007825857028365135,base,normal,0.0,7,0,,,0.14,1.0
lec_degradation,51019,0.0007825857028365135,base,normal,0.0,8,0,1.0,0.7212921380996704,,
mec_degradation,51019,0.0007825857028365135,base,normal,0.0,8,0,,,0.14,1.0
lec_degradation,51019,0.0007825857028365135,base,normal,0.0,9,0,1.0,0.7212921380996704,,
mec_degradation,51019,0.0007825857028365135,base,normal,0.0,9,0,,,0.14,1.0
lec_degradation,51019,0.0007825857028365135,base,normal,0.0,10,0,1.0,0.7212921380996704,,
mec_degradation,51019,0.0007825857028365135,base,normal,0.0,10,0,,,0.14,1.0
lec_degradation,51019,0.0007825857028365135,base,normal,0.0,11,0,1.0,0.7212921380996704,,
mec_degradation,51019,0.0007825857028365135,base,normal,0.0,11,0,,,0.14,1.0
lec_degradation,51019,0.0007825857028365135,base,normal,0.25,0,6,1.0,0.7419761419296265,,
mec_degradation,51019,0.0007825857028365135,base,normal,0.25,0,6,,,0.12,1.0
lec_degradation,51019,0.0007825857028365135,base,normal,0.25,1,6,1.0,0.7495400905609131,,
mec_degradation,51019,0.0007825857028365135,base,normal,0.25,1,6,,,0.12,1.0
lec_degradation,51019,0.0007825857028365135,base,normal,0.25,2,6,1.0,0.7377648949623108,,
mec_degradation,51019,0.0007825857028365135,base,normal,0.25,2,6,,,0.08,1.0
lec_degradation,51019,0.0007825857028365135,base,normal,0.25,3,6,1.0,0.7376846075057983,,
mec_degradation,51019,0.0007825857028365135,base,normal,0.25,3,6,,,0.08,1.0
lec_degradation,51019,0.0007825857028365135,base,normal,0.25,4,6,1.0,0.7620114684104919,,
mec_degradation,51019,0.0007825857028365135,base,normal,0.25,4,6,,,0.12,1.0
lec_degradation,51019,0.0007825857028365135,base,normal,0.25,5,6,1.0,0.704569399356842,,
mec_degradation,51019,0.0007825857028365135,base,normal,0.25,5,6,,,0.12,1.0
lec_degradation,51019,0.0007825857028365135,base,normal,0.25,6,6,1.0,0.7180349826812744,,
mec_degradation,51019,0.0007825857028365135,base,normal,0.25,6,6,,,0.14,1.0
lec_degradation,51019,0.0007825857028365135,base,normal,0.25,7,6,1.0,0.727652370929718,,
mec_degradation,51019,0.0007825857028365135,base,normal,0.25,7,6,,,0.08,1.0
lec_degradation,51019,0.0007825857028365135,base,normal,0.25,8,6,1.0,0.7650630474090576,,
mec_degradation,51019,0.0007825857028365135,base,normal,0.25,8,6,,,0.12,1.0
lec_degradation,51019,0.0007825857028365135,base,normal,0.25,9,6,1.0,0.742293119430542,,
mec_degradation,51019,0.0007825857028365135,base,normal,0.25,9,6,,,0.08,1.0
lec_degradation,51019,0.0007825857028365135,base,normal,0.25,10,6,1.0,0.7428289651870728,,
mec_degradation,51019,0.0007825857028365135,base,normal,0.25,10,6,,,0.14,1.0
lec_degradation,51019,0.0007825857028365135,base,normal,0.25,11,6,1.0,0.7577813863754272,,
mec_degradation,51019,0.0007825857028365135,base,normal,0.25,11,6,,,0.16,1.0
lec_degradation,51019,0.0007825857028365135,base,normal,0.5,0,12,1.0,0.7620640397071838,,
mec_degradation,51019,0.0007825857028365135,base,normal,0.5,0,12,,,0.14,1.0
lec_degradation,51019,0.0007825857028365135,base,normal,0.5,1,12,1.0,0.7362391948699951,,
mec_degradation,51019,0.0007825857028365135,base,normal,0.5,1,12,,,0.14,1.0
lec_degradation,51019,0.0007825857028365135,base,normal,0.5,2,12,1.0,0.7641726732254028,,
mec_degradation,51019,0.0007825857028365135,base,normal,0.5,2,12,,,0.14,1.0
lec_degradation,51019,0.0007825857028365135,base,normal,0.5,3,12,1.0,0.7979480028152466,,
mec_degradation,51019,0.0007825857028365135,base,normal,0.5,3,12,,,0.12,1.0
lec_degradation,51019,0.0007825857028365135,base,normal,0.5,4,12,1.0,0.75201016664505,,
mec_degradation,51019,0.0007825857028365135,base,normal,0.5,4,12,,,0.1,1.0
lec_degradation,51019,0.0007825857028365135,base,normal,0.5,5,12,1.0,0.7401357293128967,,
mec_degradation,51019,0.0007825857028365135,base,normal,0.5,5,12,,,0.08,1.0
lec_degradation,51019,0.0007825857028365135,base,normal,0.5,6,12,1.0,0.7574882507324219,,
mec_degradation,51019,0.0007825857028365135,base,normal,0.5,6,12,,,0.14,1.0
lec_degradation,51019,0.0007825857028365135,base,normal,0.5,7,12,1.0,0.7929365634918213,,
mec_degradation,51019,0.0007825857028365135,base,normal,0.5,7,12,,,0.14,1.0
lec_degradation,51019,0.0007825857028365135,base,normal,0.5,8,12,1.0,0.762042224407196,,
mec_degradation,51019,0.0007825857028365135,base,normal,0.5,8,12,,,0.14,1.0
lec_degradation,51019,0.0007825857028365135,base,normal,0.5,9,12,1.0,0.738528311252594,,
mec_degradation,51019,0.0007825857028365135,base,normal,0.5,9,12,,,0.12,1.0
lec_degradation,51019,0.0007825857028365135,base,normal,0.5,10,12,1.0,0.7801328301429749,,
mec_degradation,51019,0.0007825857028365135,base,normal,0.5,10,12,,,0.06,1.0
lec_degradation,51019,0.0007825857028365135,base,normal,0.5,11,12,1.0,0.7457405924797058,,
mec_degradation,51019,0.0007825857028365135,base,normal,0.5,11,12,,,0.14,1.0
lec_degradation,51019,0.0007825857028365135,base,normal,0.75,0,19,1.0,0.7654632329940796,,
mec_degradation,51019,0.0007825857028365135,base,normal,0.75,0,19,,,0.08,1.0
lec_degradation,51019,0.0007825857028365135,base,normal,0.75,1,19,1.0,0.7722468376159668,,
mec_degradation,51019,0.0007825857028365135,base,normal,0.75,1,19,,,0.08,1.0
lec_degradation,51019,0.0007825857028365135,base,normal,0.75,2,19,1.0,0.6881141662597656,,
mec_degradation,51019,0.0007825857028365135,base,normal,0.75,2,19,,,0.08,1.0
lec_degradation,51019,0.0007825857028365135,base,normal,0.75,3,19,1.0,0.7721672058105469,,
mec_degradation,51019,0.0007825857028365135,base,normal,0.75,3,19,,,0.08,1.0
lec_degradation,51019,0.0007825857028365135,base,normal,0.75,4,19,1.0,0.7311186194419861,,
mec_degradation,51019,0.0007825857028365135,base,normal,0.75,4,19,,,0.06,1.0
lec_degradation,51019,0.0007825857028365135,base,normal,0.75,5,19,1.0,0.7580788135528564,,
mec_degradation,51019,0.0007825857028365135,base,normal,0.75,5,19,,,0.14,1.0
lec_degradation,51019,0.0007825857028365135,base,normal,0.75,6,19,1.0,0.7775797843933105,,
mec_degradation,51019,0.0007825857028365135,base,normal,0.75,6,19,,,0.06,1.0
lec_degradation,51019,0.0007825857028365135,base,normal,0.75,7,19,1.0,0.7410153150558472,,
mec_degradation,51019,0.0007825857028365135,base,normal,0.75,7,19,,,0.06,1.0
lec_degradation,51019,0.0007825857028365135,base,normal,0.75,8,19,1.0,0.747053861618042,,
mec_degradation,51019,0.0007825857028365135,base,normal,0.75,8,19,,,0.08,1.0
lec_degradation,51019,0.0007825857028365135,base,normal,0.75,9,19,1.0,0.7402442693710327,,
mec_degradation,51019,0.0007825857028365135,base,normal,0.75,9,19,,,0.06,1.0
lec_degradation,51019,0.0007825857028365135,base,normal,0.75,10,19,1.0,0.7856842279434204,,
