rule,seed,capacity,plasticity_label,ae_validation_mse,clean_pair_accuracy,degraded_pair_accuracy,collision_rate,recruitment_fraction,fraction_spatial,fraction_cue-general,fraction_cue-specific,fraction_mixed,fraction_neutral
err2,53002,16,Error-driven,4.053712387985797e-08,0.75,0.375,0.0,0.78,0.1,0.0,0.0,0.9,0.0
err2,53002,17,Error-driven,4.053712387985797e-08,0.6470588235294118,0.27941176470588236,0.0,0.78,0.12,0.0,0.0,0.88,0.0
err2,53002,18,Error-driven,4.053712387985797e-08,0.7222222222222222,0.3611111111111111,0.0,0.78,0.12,0.0,0.0,0.88,0.0
err2,53002,19,Error-driven,4.053712387985797e-08,0.7368421052631579,0.3684210526315789,0.0,0.78,0.12,0.0,0.0,0.88,0.0
err2,53002,20,Error-driven,4.053712387985797e-08,0.9,0.4,0.0,0.8,0.12,0.0,0.0,0.88,0.0
err2,53002,21,Error-driven,4.053712387985797e-08,0.8571428571428571,0.30952380952380953,0.0,0.8,0.1,0.0,0.0,0.9,0.0
err2,53002,22,Error-driven,4.053712387985797e-08,0.8636363636363636,0.375,0.0,0.84,0.16,0.0,0.0,0.84,0.0
err2,53002,23,Error-driven,4.053712387985797e-08,0.9130434782608695,0.3804347826086957,0.0,0.84,0.14,0.0,0.0,0.86,0.0
err2,53002,24,Error-driven,4.053712387985797e-08,0.7916666666666666,0.2916666666666667,0.0,0.84,0.1,0.0,0.0,0.9,0.0
err2,53002,25,Error-driven,4.053712387985797e-08,0.72,0.23,0.0,0.84,0.06,0.0,0.0,0.94,0.0
err2,53002,26,Error-driven,4.053712387985797e-08,0.6923076923076923,0.25,0.0,0.84,0.04,0.0,0.0,0.96,0.0
err2,53002,27,Error-driven,4.053712387985797e-08,0.8148148148148148,0.25925925925925924,0.0,0.84,0.08,0.0,0.0,0.92,0.0
err2,53002,28,Error-driven,4.053712387985797e-08,0.8928571428571429,0.2857142857142857,0.0,0.86,0.06,0.0,0.0,0.94,0.0
err2,53002,29,Error-driven,4.053712387985797e-08,0.7586206896551724,0.21551724137931033,0.0,0.86,0.06,0.0,0.0,0.94,0.0
err2,53002,30,Error-driven,4.053712387985797e-08,0.7,0.19166666666666668,0.0,0.86,0.04,0.0,0.0,0.96,0.0
err2,53002,31,Error-driven,4.053712387985797e-08,0.8064516129032258,0.1935483870967742,0.0,0.88,0.06,0.0,0.0,0.94,0.0
err2,53002,32,Error-driven,4.053712387985797e-08,0.78125,0.203125,0.0,0.88,0.04,0.0,0.0,0.96,0.0
err2,53002,33,Error-driven,4.053712387985797e-08,0.8181818181818182,0.24242424242424243,0.0,0.88,0.06,0.0,0.0,0.94,0.0
err2,53002,34,Error-driven,4.053712387985797e-08,0.7941176470588235,0.20588235294117646,0.0,0.9,0.06,0.0,0.0,0.94,0.0
err2,53002,35,Error-driven,4.053712387985797e-08,0.7714285714285715,0.20714285714285716,0.0,0.9,0.06,0.0,0.0,0.94,0.0
err2,53002,36,Error-driven,4.053712387985797e-08,0.7777777777777778,0.19444444444444445,0.0,0.9,0.06,0.0,0.0,0.94,0.0
err2,53002,37,Error-driven,4.053712387985797e-08,0.6756756756756757,0.1891891891891892,0.0,0.9,0.06,0.0,0.0,0.94,0.0
err2,53002,38,Error-driven,4.053712387985797e-08,0.7894736842105263,0.2236842105263158,0.0,0.9,0.06,0.0,0.0,0.94,0.0
err2,53002,39,Error-driven,4.053712387985797e-08,0.7435897435897436,0.21153846153846154,0.0,0.9,0.04,0.0,0.0,0.96,0.0
err2,53002,40,Error-driven,4.053712387985797e-08,0.725,0.225,0.0,0.9,0.06,0.0,0.0,0.94,0.0
err2,53002,41,Error-driven,4.053712387985797e-08,0.7560975609756098,0.25609756097560976,0.0,0.92,0.04,0.0,0.0,0.96,0.0
err2,53002,42,Error-driven,4.053712387985797e-08,0.6666666666666666,0.17857142857142858,0.0,0.92,0.08,0.0,0.0,0.92,0.0
err2,53002,43,Error-driven,4.053712387985797e-08,0.6511627906976745,0.18604651162790697,0.0,0.92,0.06,0.0,0.0,0.94,0.0
err2,53002,44,Error-driven,4.053712387985797e-08,0.7272727272727273,0.20454545454545456,0.0,0.94,0.08,0.0,0.0,0.92,0.0
err2,53002,45,Error-driven,4.053712387985797e-08,0.7777777777777778,0.26666666666666666,0.0,0.94,0.08,0.0,0.0,0.92,0.0
err2,53002,46,Error-driven,4.053712387985797e-08,0.8043478260869565,0.2608695652173913,0.0,0.94,0.06,0.0,0.0,0.94,0.0
err2,53002,47,Error-driven,4.053712387985797e-08,0.8297872340425532,0.2712765957446808,0.0,0.94,0.04,0.0,0.0,0.96,0.0
err2,53002,48,Error-driven,4.053712387985797e-08,0.7916666666666666,0.2708333333333333,0.0,0.94,0.06,0.0,0.0,0.94,0.0
err2,53002,49,Error-driven,4.053712387985797e-08,0.7142857142857143,0.22448979591836735,0.0,0.94,0.06,0.0,0.0,0.94,0.0
err2,53002,50,Error-driven,4.053712387985797e-08,0.74,0.255,0.0,0.94,0.06,0.0,0.0,0.94,0.0
err2,53002,51,Error-driven,4.053712387985797e-08,0.7647058823529411,0.24019607843137256,0.0,0.94,0.06,0.0,0.0,0.94,0.0
err2,53002,52,Error-driven,4.053712387985797e-08,0.75,0.22115384615384615,0.0,0.94,0.06,0.0,0.0,0.94,0.0
err2,53002,53,Error-driven,4.053712387985797e-08,0.7735849056603774,0.24056603773584906,0.0,0.94,0.06,0.0,0.0,0.94,0.0
err2,53002,54,Error-driven,4.053712387985797e-08,0.8148148148148148,0.25925925925925924,0.0,0.94,0.06,0.0,0.0,0.94,0.0
err2,53002,55,Error-driven,4.053712387985797e-08,0.7636363636363637,0.23636363636363636,0.0,0.94,0.06,0.0,0.0,0.94,0.0
err2,53002,56,Error-driven,4.053712387985797e-08,0.8035714285714286,0.27232142857142855,0.0,0.94,0.08,0.0,0.0,0.92,0.0
err2,53002,57,Error-driven,4.053712387985797e-08,0.8070175438596491,0.2675438596491228,0.0,0.94,0.08,0.0,0.0,0.92,0.0
err2,53002,58,Error-driven,4.053712387985797e-08,0.7758620689655172,0.25,0.0,0.94,0.06,0.0,0.0,0.94,0.0
err2,53002,59,Error-driven,4.053712387985797e-08,0.847457627118644,0.2711864406779661,0.0,0.94,0.06,0.0,0.0,0.94,0.0
err2,53002,60,Error-driven,4.053712387985797e-08,1.0,0.43333333333333335,0.0,0.94,0.08,0.0,0.0,0.92,0.0
err2,53002,61,Error-driven,4.053712387985797e-08,0.9672131147540983,0.4180327868852459,0.0,0.94,0.08,0.0,0.0,0.92,0.0
err2,53002,62,Error-driven,4.053712387985797e-08,0.967741935483871,0.41935483870967744,0.0,0.94,0.08,0.0,0.0,0.92,0.0
err2,53002,63,Error-driven,4.053712387985797e-08,0.9841269841269841,0.45634920634920634,0.0,0.94,0.1,0.0,0.0,0.9,0.0
err2,53002,64,Error-driven,4.053712387985797e-08,0.984375,0.44140625,0.0,0.96,0.08,0.0,0.0,0.92,0.0
err2,53002,65,Error-driven,4.053712387985797e-08,0.9230769230769231,0.29615384615384616,0.0,0.96,0.1,0.0,0.0,0.9,0.0
err2,53002,66,Error-driven,4.053712387985797e-08,0.8484848484848485,0.2537878787878788,0.0,0.96,0.12,0.0,0.0,0.88,0.0
err2,53002,67,Error-driven,4.053712387985797e-08,0.746268656716418,0.19776119402985073,0.0,0.96,0.14,0.0,0.0,0.86,0.0
err2,53002,68,Error-driven,4.053712387985797e-08,0.8529411764705882,0.27941176470588236,0.0,0.96,0.12,0.0,0.0,0.88,0.0
err2,53002,69,Error-driven,4.053712387985797e-08,0.855072463768116,0.2644927536231884,0.0,0.96,0.1,0.0,0.0,0.9,0.0
err2,53002,70,Error-driven,4.053712387985797e-08,0.8428571428571429,0.25357142857142856,0.0,0.96,0.14,0.0,0.0,0.86,0.0
err2,53002,71,Error-driven,4.053712387985797e-08,0.8591549295774648,0.25,0.0,0.96,0.1,0.0,0.0,0.9,0.0
err2,53002,72,Error-driven,4.053712387985797e-08,0.8333333333333334,0.2638888888888889,0.0,0.96,0.1,0.0,0.0,0.9,0.0
err2,53002,73,Error-driven,4.053712387985797e-08,0.863013698630137,0.25,0.0,0.96,0.1,0.0,0.0,0.9,0.0
err2,53002,74,Error-driven,4.053712387985797e-08,0.7972972972972973,0.23986486486486486,0.0,0.96,0.12,0.0,0.0,0.88,0.0
err2,53002,75,Error-driven,4.053712387985797e-08,0.8533333333333334,0.25666666666666665,0.0,0.96,0.1,0.0,0.0,0.9,0.0
err2,53002,76,Error-driven,4.053712387985797e-08,0.8421052631578947,0.25,0.0,0.96,0.1,0.0,0.0,0.9,0.0
err2,53002,77,Error-driven,4.053712387985797e-08,0.8441558441558441,0.24025974025974026,0.0,0.96,0.1,0.0,0.0,0.9,0.0
err2,53002,78,Error-driven,4.053712387985797e-08,0.6923076923076923,0.19230769230769232,0.0,0.96,0.08,0.0,0.0,0.92,0.0
err2,53002,79,Error-driven,4.053712387985797e-08,0.6455696202531646,0.189873417721519,0.0,0.96,0.08,0.0,0.0,0.92,0.0
err2,53002,80,Error-driven,4.053712387985797e-08,0.975,0.35625,0.0,0.96,0.1,0.0,0.0,0.9,0.0
err2,53002,81,Error-driven,4.053712387985797e-08,0.9506172839506173,0.3425925925925926,0.0,0.96,0.1,0.0,0.0,0.9,0.0
err2,53002,82,Error-driven,4.053712387985797e-08,0.9512195121951219,0.35365853658536583,0.0,0.96,0.1,0.0,0.0,0.9,0.0
err2,53002,83,Error-driven,4.053712387985797e-08,0.9518072289156626,0.3674698795180723,0.0,0.96,0.1,0.0,0.0,0.9,0.0
err2,53002,84,Error-driven,4.053712387985797e-08,0.9523809523809523,0.36607142857142855,0.0,0.96,0.1,0.0,0.0,0.9,0.0
err2,53002,85,Error-driven,4.053712387985797e-08,0.9647058823529412,0.37058823529411766,0.0,0.96,0.1,0.0,0.0,0.9,0.0
err2,53002,86,Error-driven,4.053712387985797e-08,0.9534883720930233,0.36046511627906974,0.0,0.96,0.1,0.0,0.0,0.9,0.0
err2,53002,87,Error-driven,4.053712387985797e-08,0.9425287356321839,0.34770114942528735,0.0,0.96,0.1,0.0,0.0,0.9,0.0
err2,53002,88,Error-driven,4.053712387985797e-08,0.9431818181818182,0.3494318181818182,0.0,0.96,0.1,0.0,0.0,0.9,0.0
err2,53002,89,Error-driven,4.053712387985797e-08,0.898876404494382,0.32303370786516855,0.0,0.96,0.12,0.0,0.0,0.88,0.0
err2,53002,90,Error-driven,4.053712387985797e-08,0.8888888888888888,0.3194444444444444,0.0,0.96,0.14,0.0,0.0,0.86,0.0
err2,53003,1,Error-driven,6.4993934678625465e-09,1.0,1.0,0.0,0.16,0.9,0.0,0.0,0.1,0.0
err2,53003,2,Error-driven,6.4993934678625465e-09,1.0,0.5,0.0,0.26,0.8,0.0,0.0,0.2,0.0
err2,53003,3,Error-driven,6.4993934678625465e-09,0.6666666666666666,0.16666666666666666,0.0,0.36,0.6,0.0,0.0,0.4,0.0
err2,53003,4,Error-driven,6.4993934678625465e-09,1.0,0.3125,0.0,0.44,0.48,0.0,0.0,0.52,0.0
err2,53003,5,Error-driven,6.4993934678625465e-09,0.8,0.15,0.0,0.5,0.38,0.0,0.0,0.62,0.0
err2,53003,6,Error-driven,6.4993934678625465e-09,0.5,0.08333333333333333,0.0,0.58,0.24,0.0,0.0,0.76,0.0
err2,53003,7,Error-driven,6.4993934678625465e-09,0.42857142857142855,0.10714285714285714,0.0,0.62,0.22,0.0,0.0,0.78,0.0
err2,53003,8,Error-driven,6.4993934678625465e-09,0.5,0.1875,0.0,0.62,0.26,0.0,0.0,0.74,0.0
err2,53003,9,Error-driven,6.4993934678625465e-09,0.3333333333333333,0.08333333333333333,0.0,0.68,0.24,0.0,0.0,0.76,0.0
err2,53003,10,Error-driven,6.4993934678625465e-09,0.5,0.15,0.0,0.68,0.18,0.0,0.0,0.82,0.0
err2,53003,11,Error-driven,6.4993934678625465e-09,0.45454545454545453,0.20454545454545456,0.0,0.68,0.14,0.0,0.0,0.86,0.0
err2,53003,12,Error-driven,6.4993934678625465e-09,0.5833333333333334,0.20833333333333334,0.0,0.68,0.18,0.0,0.0,0.82,0.0
err2,53003,13,Error-driven,6.4993934678625465e-09,0.5384615384615384,0.19230769230769232,0.0,0.7,0.16,0.0,0.0,0.84,0.0
err2,53003,14,Error-driven,6.4993934678625465e-09,0.7857142857142857,0.16071428571428573,0.0,0.72,0.18,0.0,0.0,0.82,0.0
err2,53003,15,Error-driven,6.4993934678625465e-09,0.6666666666666666,0.2,0.0,0.74,0.14,0.0,0.0,0.86,0.0
err2,53003,16,Error-driven,6.4993934678625465e-09,0.5625,0.21875,0.0,0.76,0.16,0.0,0.0,0.84,0.0
err2,53003,17,Error-driven,6.4993934678625465e-09,0.5882352941176471,0.16176470588235295,0.0,0.76,0.14,0.0,0.0,0.86,0.0
err2,53003,18,Error-driven,6.4993934678625465e-09,0.5555555555555556,0.16666666666666666,0.0,0.76,0.16,0.0,0.0,0.84,0.0
err2,53003,19,Error-driven,6.4993934678625465e-09,0.5789473684210527,0.15789473684210525,0.0,0.76,0.18,0.0,0.0,0.82,0.0
err2,53003,20,Error-driven,6.4993934678625465e-09,0.6,0.2,0.0,0.76,0.16,0.0,0.0,0.84,0.0
err2,53003,21,Error-driven,6.4993934678625465e-09,0.6666666666666666,0.15476190476190477,0.0,0.76,0.16,0.0,0.0,0.84,0.0
err2,53003,22,Error-driven,6.4993934678625465e-09,0.5454545454545454,0.125,0.0,0.76,0.18,0.0,0.0,0.82,0.0
err2,53003,23,Error-driven,6.4993934678625465e-09,0.5652173913043478,0.18478260869565216,0.0,0.76,0.18,0.0,0.0,0.82,0.0
err2,53003,24,Error-driven,6.4993934678625465e-09,0.5416666666666666,0.16666666666666666,0.0,0.76,0.18,0.0,0.0,0.82,0.0
err2,53003,25,Error-driven,6.4993934678625465e-09,0.52,0.2,0.0,0.76,0.18,0.0,0.0,0.82,0.0
err2,53003,26,Error-driven,6.4993934678625465e-09,0.5384615384615384,0.16346153846153846,0.0,0.78,0.18,0.0,0.0,0.82,0.0
err2,53003,27,Error-driven,6.4993934678625465e-09,0.6296296296296297,0.2037037037037037,0.0,0.78,0.18,0.0,0.0,0.82,0.0
err2,53003,28,Error-driven,6.4993934678625465e-09,0.6428571428571429,0.16964285714285715,0.0,0.78,0.16,0.0,0.0,0.84,0.0
err2,53003,29,Error-driven,6.4993934678625465e-09,0.5862068965517241,0.13793103448275862,0.0,0.78,0.14,0.0,0.0,0.86,0.0
err2,53003,30,Error-driven,6.4993934678625465e-09,0.4666666666666667,0.13333333333333333,0.0,0.82,0.16,0.0,0.0,0.84,0.0
err2,53003,31,Error-driven,6.4993934678625465e-09,0.5161290322580645,0.1532258064516129,0.0,0.82,0.16,0.0,0.0,0.84,0.0
err2,53003,32,Error-driven,6.4993934678625465e-09,0.625,0.1328125,0.0,0.82,0.16,0.0,0.0,0.84,0.0
err2,53003,33,Error-driven,6.4993934678625465e-09,0.696969696969697,0.16666666666666666,0.0,0.82,0.1,0.0,0.0,0.9,0.0
err2,53003,34,Error-driven,6.4993934678625465e-09,0.7058823529411765,0.17647058823529413,0.0,0.84,0.12,0.0,0.0,0.88,0.0
err2,53003,35,Error-driven,6.4993934678625465e-09,0.37142857142857144,0.11428571428571428,0.0,0.84,0.12,0.0,0.0,0.88,0.0
err2,53003,36,Error-driven,6.4993934678625465e-09,0.4722222222222222,0.09027777777777778,0.0,0.86,0.1,0.0,0.0,0.9,0.0
err2,53003,37,Error-driven,6.4993934678625465e-09,0.6486486486486487,0.16891891891891891,0.0,0.86,0.12,0.0,0.0,0.88,0.0
err2,53003,38,Error-driven,6.4993934678625465e-09,0.5263157894736842,0.17105263157894737,0.0,0.86,0.12,0.0,0.0,0.88,0.0
err2,53003,39,Error-driven,6.4993934678625465e-09,0.4358974358974359,0.10256410256410256,0.0,0.86,0.12,0.0,0.0,0.88,0.0
err2,53003,40,Error-driven,6.4993934678625465e-09,0.45,0.1125,0.0,0.86,0.12,0.0,0.0,0.88,0.0
err2,53003,41,Error-driven,6.4993934678625465e-09,0.4878048780487805,0.12195121951219512,0.0,0.88,0.12,0.0,0.0,0.88,0.0
err2,53003,42,Error-driven,6.4993934678625465e-09,0.40476190476190477,0.09523809523809523,0.0,0.88,0.12,0.0,0.0,0.88,0.0
err2,53003,43,Error-driven,6.4993934678625465e-09,0.8372093023255814,0.19186046511627908,0.0,0.88,0.12,0.0,0.0,0.88,0.0
err2,53003,44,Error-driven,6.4993934678625465e-09,0.6363636363636364,0.17613636363636365,0.0,0.88,0.1,0.0,0.0,0.9,0.0
err2,53003,45,Error-driven,6.4993934678625465e-09,0.6888888888888889,0.17222222222222222,0.0,0.88,0.1,0.0,0.0,0.9,0.0
err2,53003,46,Error-driven,6.4993934678625465e-09,0.6956521739130435,0.18478260869565216,0.0,0.88,0.1,0.0,0.0,0.9,0.0
err2,53003,47,Error-driven,6.4993934678625465e-09,0.7021276595744681,0.18617021276595744,0.0,0.88,0.1,0.0,0.0,0.9,0.0
err2,53003,48,Error-driven,6.4993934678625465e-09,0.6666666666666666,0.19270833333333334,0.0,0.88,0.1,0.0,0.0,0.9,0.0
err2,53003,49,Error-driven,6.4993934678625465e-09,0.5714285714285714,0.19387755102040816,0.0,0.9,0.1,0.0,0.0,0.9,0.0
err2,53003,50,Error-driven,6.4993934678625465e-09,0.58,0.195,0.0,0.9,0.1,0.0,0.0,0.9,0.0
err2,53003,51,Error-driven,6.4993934678625465e-09,0.49019607843137253,0.19607843137254902,0.0,0.9,0.1,0.0,0.0,0.9,0.0
err2,53003,52,Error-driven,6.4993934678625465e-09,0.4807692307692308,0.15865384615384615,0.0,0.9,0.1,0.0,0.0,0.9,0.0
err2,53003,53,Error-driven,6.4993934678625465e-09,0.49056603773584906,0.17452830188679244,0.0,0.9,0.1,0.0,0.0,0.9,0.0
err2,53003,54,Error-driven,6.4993934678625465e-09,0.5185185185185185,0.19907407407407407,0.0,0.9,0.1,0.0,0.0,0.9,0.0
err2,53003,55,Error-driven,6.4993934678625465e-09,0.6909090909090909,0.20454545454545456,0.0,0.9,0.12,0.0,0.0,0.88,0.0
err2,53003,56,Error-driven,6.4993934678625465e-09,0.7142857142857143,0.22767857142857142,0.0,0.9,0.12,0.0,0.0,0.88,0.0
err2,53003,57,Error-driven,6.4993934678625465e-09,0.6842105263157895,0.20614035087719298,0.0,0.9,0.1,0.0,0.0,0.9,0.0
err2,53003,58,Error-driven,6.4993934678625465e-09,0.7068965517241379,0.20689655172413793,0.0,0.9,0.1,0.0,0.0,0.9,0.0
err2,53003,59,Error-driven,6.4993934678625465e-09,0.6779661016949152,0.2245762711864407,0.0,0.9,0.1,0.0,0.0,0.9,0.0
err2,53003,60,Error-driven,6.4993934678625465e-09,0.5666666666666667,0.125,0.0,0.9,0.1,0.0,0.0,0.9,0.0
err2,53003,61,Error-driven,6.4993934678625465e-09,0.5573770491803278,0.11475409836065574,0.0,0.9,0.1,0.0,0.0,0.9,0.0
err2,53003,62,Error-driven,6.4993934678625465e-09,0.5806451612903226,0.12903225806451613,0.0,0.9,0.1,0.0,0.0,0.9,0.0
err2,53003,63,Error-driven,6.4993934678625465e-09,0.5873015873015873,0.12698412698412698,0.0,0.92,0.1,0.0,0.0,0.9,0.0
err2,53003,64,Error-driven,6.4993934678625465e-09,0.609375,0.1328125,0.0,0.92,0.1,0.0,0.0,0.9,0.0
err2,53003,65,Error-driven,6.4993934678625465e-09,0.5846153846153846,0.14615384615384616,0.0,0.92,0.1,0.0,0.0,0.9,0.0
err2,53003,66,Error-driven,6.4993934678625465e-09,0.5606060606060606,0.13636363636363635,0.0,0.92,0.1,0.0,0.0,0.9,0.0
err2,53003,67,Error-driven,6.4993934678625465e-09,0.7611940298507462,0.208955223880597,0.0,0.92,0.1,0.0,0.0,0.9,0.0
err2,53003,68,Error-driven,6.4993934678625465e-09,0.7352941176470589,0.20588235294117646,0.0,0.92,0.1,0.0,0.0,0.9,0.0
err2,53003,69,Error-driven,6.4993934678625465e-09,0.7101449275362319,0.20652173913043478,0.0,0.92,0.1,0.0,0.0,0.9,0.0
err2,53003,70,Error-driven,6.4993934678625465e-09,0.6571428571428571,0.2,0.0,0.92,0.1,0.0,0.0,0.9,0.0
err2,53003,71,Error-driven,6.4993934678625465e-09,0.647887323943662,0.1795774647887324,0.0,0.92,0.1,0.0,0.0,0.9,0.0
err2,53003,72,Error-driven,6.4993934678625465e-09,0.6527777777777778,0.2013888888888889,0.0,0.92,0.1,0.0,0.0,0.9,0.0
err2,53003,73,Error-driven,6.4993934678625465e-09,0.7534246575342466,0.2363013698630137,0.0,0.92,0.1,0.0,0.0,0.9,0.0
err2,53003,74,Error-driven,6.4993934678625465e-09,0.6621621621621622,0.20270270270270271,0.0,0.92,0.1,0.0,0.0,0.9,0.0
err2,53003,75,Error-driven,6.4993934678625465e-09,0.6933333333333334,0.19666666666666666,0.0,0.92,0.1,0.0,0.0,0.9,0.0
err2,53003,76,Error-driven,6.4993934678625465e-09,0.7236842105263158,0.20065789473684212,0.0,0.92,0.1,0.0,0.0,0.9,0.0
err2,53003,77,Error-driven,6.4993934678625465e-09,0.6623376623376623,0.18181818181818182,0.0,0.92,0.1,0.0,0.0,0.9,0.0
err2,53003,78,Error-driven,6.4993934678625465e-09,0.717948717948718,0.22115384615384615,0.0,0.94,0.1,0.0,0.0,0.9,0.0
err2,53003,79,Error-driven,6.4993934678625465e-09,0.6962025316455697,0.18670886075949367,0.0,0.94,0.1,0.0,0.0,0.9,0.0
err2,53003,80,Error-driven,6.4993934678625465e-09,0.6875,0.190625,0.0,0.94,0.1,0.0,0.0,0.9,0.0
err2,53003,81,Error-driven,6.4993934678625465e-09,0.6790123456790124,0.19444444444444445,0.0,0.94,0.1,0.0,0.0,0.9,0.0
err2,53003,82,Error-driven,6.4993934678625465e-09,0.6219512195121951,0.16158536585365854,0.0,0.94,0.1,0.0,0.0,0.9,0.0
err2,53003,83,Error-driven,6.4993934678625465e-09,0.6506024096385542,0.1746987951807229,0.0,0.94,0.1,0.0,0.0,0.9,0.0
err2,53003,84,Error-driven,6.4993934678625465e-09,0.6428571428571429,0.18154761904761904,0.0,0.96,0.1,0.0,0.0,0.9,0.0
err2,53003,85,Error-driven,6.4993934678625465e-09,0.6470588235294118,0.18823529411764706,0.0,0.96,0.1,0.0,0.0,0.9,0.0
err2,53003,86,Error-driven,6.4993934678625465e-09,0.6162790697674418,0.2005813953488372,0.0,0.96,0.1,0.0,0.0,0.9,0.0
err2,53003,87,Error-driven,6.4993934678625465e-09,0.5977011494252874,0.16666666666666666,0.0,0.96,0.1,0.0,0.0,0.9,0.0
err2,53003,88,Error-driven,6.4993934678625465e-09,0.7045454545454546,0.20454545454545456,0.0,0.96,0.1,0.0,0.0,0.9,0.0
err2,53003,89,Error-driven,6.4993934678625465e-09,0.5730337078651685,0.16573033707865167,0.0,0.96,0.1,0.0,0.0,0.9,0.0
err2,53003,90,Error-driven,6.4993934678625465e-09,0.6111111111111112,0.18055555555555555,0.0,0.96,0.1,0.0,0.0,0.9,0.0
err2,53004,1,Error-driven,1.302424124105528e-07,1.0,0.25,0.0,0.16,0.46,0.0,0.0,0.54,0.0
err2,53004,2,Error-driven,1.302424124105528e-07,1.0,0.125,0.0,0.28,0.5,0.0,0.1,0.4,0.0
err2,53004,3,Error-driven,1.302424124105528e-07,0.3333333333333333,0.3333333333333333,0.0,0.4,0.44,0.0,0.0,0.56,0.0
err2,53004,4,Error-driven,1.302424124105528e-07,0.75,0.125,0.0,0.48,0.32,0.0,0.02,0.66,0.0
err2,53004,5,Error-driven,1.302424124105528e-07,1.0,0.25,0.0,0.54,0.26,0.0,0.0,0.74,0.0
err2,53004,6,Error-driven,1.302424124105528e-07,0.6666666666666666,0.20833333333333334,0.0,0.58,0.2,0.0,0.0,0.8,0.0
err2,53004,7,Error-driven,1.302424124105528e-07,0.8571428571428571,0.17857142857142858,0.0,0.62,0.22,0.0,0.0,0.78,0.0
err2,53004,8,Error-driven,1.302424124105528e-07,0.625,0.15625,0.0,0.68,0.18,0.0,0.0,0.82,0.0
err2,53004,9,Error-driven,1.302424124105528e-07,0.7777777777777778,0.19444444444444445,0.0,0.7,0.16,0.0,0.0,0.84,0.0
err2,53004,10,Error-driven,1.302424124105528e-07,0.9,0.275,0.0,0.72,0.18,0.0,0.0,0.82,0.0
err2,53004,11,Error-driven,1.302424124105528e-07,0.9090909090909091,0.29545454545454547,0.0,0.72,0.16,0.0,0.0,0.84,0.0
err2,53004,12,Error-driven,1.302424124105528e-07,0.75,0.3333333333333333,0.0,0.72,0.16,0.0,0.0,0.84,0.0
err2,53004,13,Error-driven,1.302424124105528e-07,0.8461538461538461,0.28846153846153844,0.0,0.72,0.12,0.0,0.0,0.88,0.0
err2,53004,14,Error-driven,1.302424124105528e-07,0.7142857142857143,0.2857142857142857,0.0,0.72,0.14,0.0,0.0,0.86,0.0
err2,53004,15,Error-driven,1.302424124105528e-07,0.6666666666666666,0.25,0.0,0.72,0.12,0.0,0.0,0.88,0.0
err2,53004,16,Error-driven,1.302424124105528e-07,0.75,0.3125,0.0,0.74,0.1,0.0,0.0,0.9,0.0
err2,53004,17,Error-driven,1.302424124105528e-07,0.7647058823529411,0.3088235294117647,0.0,0.74,0.1,0.0,0.0,0.9,0.0
err2,53004,18,Error-driven,1.302424124105528e-07,0.6666666666666666,0.2638888888888889,0.0,0.76,0.1,0.0,0.0,0.9,0.0
err2,53004,19,Error-driven,1.302424124105528e-07,0.8421052631578947,0.25,0.0,0.76,0.14,0.0,0.0,0.86,0.0
err2,53004,20,Error-driven,1.302424124105528e-07,0.85,0.2375,0.0,0.76,0.1,0.0,0.0,0.9,0.0
err2,53004,21,Error-driven,1.302424124105528e-07,1.0,0.38095238095238093,0.0,0.76,0.12,0.0,0.0,0.88,0.0
err2,53004,22,Error-driven,1.302424124105528e-07,1.0,0.3522727272727273,0.0,0.76,0.1,0.0,0.0,0.9,0.0
err2,53004,23,Error-driven,1.302424124105528e-07,0.8260869565217391,0.2826086956521739,0.0,0.76,0.14,0.0,0.0,0.86,0.0
err2,53004,24,Error-driven,1.302424124105528e-07,0.8333333333333334,0.2916666666666667,0.0,0.76,0.12,0.0,0.0,0.88,0.0
err2,53004,25,Error-driven,1.302424124105528e-07,0.84,0.33,0.0,0.78,0.1,0.0,0.0,0.9,0.0
