rule,seed,capacity,unit,category,total_variance,spatial,cue-general,cue-specific,interaction
base,53001,7,3,mixed,0.0053179623,0.0013751279,3.6656627e-05,0.0016111396,0.0038763748
base,53001,7,4,mixed,0.008945251,0.0035115615,0.00010458085,0.0017229514,0.005225826
base,53001,7,5,spatial,0.06276429,0.049915433,0.0030675314,0.0071654296,0.011785672
base,53001,7,6,spatial,0.1470212,0.12675688,0.0005837604,0.010730789,0.019791894
base,53001,7,7,spatial,0.09601557,0.07650384,0.00024867908,0.0050113387,0.018612506
base,53001,7,8,spatial,0.10973282,0.089090474,0.00033005484,0.013943543,0.018822126
base,53001,7,9,mixed,0.010629557,0.005409239,0.0021524006,0.0063396594,0.005131413
base,53001,7,10,mixed,0.009604546,0.004024988,0.00073810184,0.004433894,0.0053184093
base,53001,7,11,cue-specific,0.02181415,0.008478149,0.0012524419,0.031797547,0.011012651
base,53001,7,12,spatial,0.01479349,0.0096621225,9.680788e-05,0.0020747413,0.0048179287
base,53001,7,13,spatial,0.04803155,0.0364377,9.697211e-05,0.0064765527,0.010908977
base,53001,7,14,mixed,0.004212092,0.0010923769,2.0114978e-05,0.0015963264,0.0029685895
base,53001,7,15,mixed,0.040149674,0.00949005,7.266492e-05,0.031495847,0.025735907
base,53001,7,16,spatial,0.06928606,0.052468285,0.002169166,0.007251761,0.015993923
base,53001,7,17,spatial,0.09871512,0.07819873,0.00015722039,0.0025482255,0.019051308
base,53001,7,18,mixed,0.030063007,0.019209918,4.766187e-06,0.002991362,0.010386926
base,53001,7,19,spatial,0.046552174,0.036221284,0.0007513667,0.002060036,0.009924656
base,53001,7,20,mixed,0.016201898,0.0063253273,0.0004331946,0.0046233414,0.009193646
base,53001,7,21,spatial,0.042088095,0.03388219,0.0023035845,0.009261756,0.0074142837
base,53001,7,22,mixed,0.018582223,0.008759141,0.0026605756,0.010116796,0.009487176
base,53001,7,23,spatial,0.015090827,0.010635083,0.00042727403,0.0047319746,0.004194669
base,53001,7,24,mixed,0.017519398,0.009828201,0.00024776172,0.005645196,0.00746981
base,53001,7,25,spatial,0.14348686,0.121615484,0.0027748889,0.015602566,0.020776035
base,53001,7,26,spatial,0.1567436,0.13014618,2.0014468e-05,0.0064466433,0.024304919
base,53001,7,27,spatial,0.14578791,0.12358634,0.0017741683,0.0104478095,0.021395428
base,53001,7,28,spatial,0.11812978,0.09523827,0.00076619914,0.002207476,0.022140106
base,53001,7,29,mixed,0.008675175,0.0028983837,3.2767406e-05,0.0012093817,0.0052959174
base,53001,7,30,spatial,0.057456028,0.04385824,0.0008475142,0.0047625387,0.0133682145
base,53001,7,31,mixed,0.005993499,0.0031705566,0.0008275157,0.0017169634,0.002734492
base,53001,7,32,spatial,0.038660783,0.028049689,0.00027878935,0.0075336993,0.009794072
base,53001,7,33,mixed,0.023786567,0.013353114,0.0019141195,0.01847189,0.009603385
base,53001,7,34,cue-specific,0.023449875,0.012438726,0.001164627,0.029414918,0.009773087
base,53001,7,35,mixed,0.01039672,0.0054228585,0.00042460937,0.0030372222,0.004833555
base,53001,7,36,mixed,0.009813619,0.0013113542,0.00014168443,0.001238914,0.007352349
base,53001,7,37,mixed,0.0072286464,0.0017403531,0.0011696037,0.0048929476,0.0054005287
base,53001,7,38,spatial,0.05142814,0.04155738,0.0019850023,0.0034568626,0.009319758
base,53001,7,39,spatial,0.040918212,0.03097225,0.00026629053,0.010228347,0.009621418
base,53001,7,40,mixed,0.114046074,0.089225665,0.0012752549,0.052535187,0.022272494
base,53001,7,41,spatial,0.085354365,0.06948731,0.00027088964,0.0011102086,0.014997479
base,53001,7,42,spatial,0.040674947,0.026594352,0.00015031519,0.010711586,0.013203865
base,53001,7,43,mixed,0.035131093,0.018545412,0.0005602783,0.028771427,0.013660585
base,53001,7,44,mixed,0.023912411,0.009833104,0.00038027987,0.0028368311,0.013737631
base,53001,7,45,mixed,0.026931517,0.01670615,0.002139831,0.009298736,0.009744577
base,53001,7,46,spatial,0.0683794,0.05674335,0.00056718447,0.00512556,0.010640671
base,53001,7,47,spatial,0.028893936,0.021973647,0.00016666262,0.0036918975,0.0067093554
base,53001,7,48,spatial,0.050263405,0.037796967,0.00021143652,0.008693376,0.011622205
base,53001,7,49,mixed,0.008002354,0.0024580925,0.0009909075,0.0023714232,0.0053575947
base,53001,8,0,cue-specific,0.038771287,0.018539982,0.0055377316,0.055633593,0.01577083
base,53001,8,1,mixed,0.019118896,0.005174218,8.280248e-05,0.011837346,0.012938243
base,53001,8,2,spatial,0.031956814,0.023495955,0.00033341095,0.005355322,0.008180064
base,53001,8,3,mixed,0.006027528,0.0017851042,5.2032567e-05,0.0015563153,0.004176833
base,53001,8,4,mixed,0.008331772,0.0032638756,0.000107575346,0.0016026074,0.0048935083
base,53001,8,5,spatial,0.07004664,0.05651709,0.002692491,0.010672245,0.01240404
base,53001,8,6,spatial,0.14616866,0.12634242,0.00023714789,0.011114802,0.019325368
base,53001,8,7,spatial,0.09705325,0.074528225,0.0020504096,0.011465241,0.021195164
base,53001,8,8,spatial,0.10688459,0.08751757,0.001160774,0.011774287,0.01747043
base,53001,8,9,mixed,0.009295884,0.0043677553,0.0020537823,0.0048973057,0.0048492346
base,53001,8,10,mixed,0.010976822,0.005226533,0.00032439607,0.0045552375,0.0055314666
base,53001,8,11,cue-specific,0.018232046,0.0033707076,0.000101298065,0.033120744,0.01213631
base,53001,8,12,mixed,0.015356366,0.008876689,3.13477e-05,0.0011856639,0.0059557282
base,53001,8,13,spatial,0.054776702,0.041238144,0.0006887442,0.006992583,0.012853926
base,53001,8,14,mixed,0.0039824047,0.000936995,2.608536e-05,0.001565171,0.0029015574
base,53001,8,15,mixed,0.03515614,0.009094193,0.00018084157,0.031004608,0.021855786
base,53001,8,16,spatial,0.080528736,0.061573222,0.002773102,0.008631328,0.018197792
base,53001,8,17,spatial,0.098387286,0.07683159,0.0020632579,0.008034769,0.020244468
base,53001,8,18,mixed,0.025372498,0.01522495,3.2059836e-06,0.0022072513,0.009734648
base,53001,8,19,spatial,0.044731755,0.03435852,0.0029292975,0.0071791112,0.009951245
base,53001,8,20,mixed,0.013275982,0.004969696,6.801498e-06,0.005861557,0.007903567
base,53001,8,21,spatial,0.039546505,0.031436503,0.0020176864,0.009164283,0.007320037
base,53001,8,22,mixed,0.021016538,0.009915541,0.0023820642,0.014473632,0.010594441
base,53001,8,23,mixed,0.01522315,0.010355823,0.0012674952,0.005277752,0.0044935606
base,53001,8,24,mixed,0.019587353,0.0122017,0.00091228454,0.00551966,0.007188313
base,53001,8,25,spatial,0.139847,0.11806399,0.0022420064,0.013493231,0.020740872
base,53001,8,26,spatial,0.15219541,0.12193381,0.00037594963,0.008275109,0.026720708
base,53001,8,27,spatial,0.14444157,0.12293867,4.123839e-05,0.005502246,0.020535484
base,53001,8,28,spatial,0.121973164,0.09880085,0.00022945854,0.00351016,0.021955453
base,53001,8,29,mixed,0.00858628,0.0029089092,2.3647506e-05,0.00091104105,0.0052263145
base,53001,8,30,spatial,0.06675977,0.052259035,0.00023626216,0.0059473035,0.014285635
base,53001,8,31,mixed,0.00578102,0.0030728132,0.0006960934,0.0012898032,0.00262346
base,53001,8,32,spatial,0.039142076,0.027645255,0.00024668613,0.010189321,0.010662564
base,53001,8,33,mixed,0.019374508,0.010380731,0.0023201264,0.015929673,0.008367305
base,53001,8,34,cue-specific,0.024828808,0.012938215,0.0011676078,0.034997754,0.010523068
base,53001,8,35,mixed,0.010608167,0.005072443,0.0005788938,0.0026988408,0.0052826228
base,53001,8,36,mixed,0.009483951,0.001224984,0.0001071696,0.002435353,0.0071145315
base,53001,8,37,mixed,0.0055521224,0.00097493344,0.0014365467,0.0052085947,0.0045380713
base,53001,8,38,spatial,0.065751895,0.05229058,0.0017956572,0.0033688955,0.012465756
base,53001,8,39,spatial,0.042714532,0.031127127,1.7075577e-05,0.009951721,0.010899548
base,53001,8,40,spatial,0.12417297,0.09761794,0.00011292999,0.042510785,0.023188286
base,53001,8,41,spatial,0.07808311,0.06264106,0.00012045685,0.001567582,0.014499587
base,53001,8,42,spatial,0.044216342,0.029653423,1.4466304e-05,0.01122098,0.013725835
base,53001,8,43,mixed,0.02387172,0.012942914,0.000117454554,0.020895332,0.009518933
base,53001,8,44,mixed,0.026524195,0.011821253,0.0003601338,0.0028135364,0.014317445
base,53001,8,45,mixed,0.030344442,0.017931098,0.003127231,0.011321272,0.011655259
base,53001,8,46,spatial,0.07627135,0.06239366,0.00010891576,0.0054335375,0.012633229
base,53001,8,47,spatial,0.028669322,0.021455817,4.490533e-05,0.0038538496,0.00699902
base,53001,8,48,spatial,0.04860842,0.03506854,0.0010892254,0.0143144075,0.012431958
base,53001,8,49,mixed,0.008210232,0.0025722405,0.0008618951,0.001905007,0.00542661
base,53001,9,0,cue-specific,0.038731225,0.017559528,0.0018904655,0.050982494,0.016838655
base,53001,9,1,mixed,0.01983547,0.005456773,0.00034872966,0.011790961,0.013383193
base,53001,9,2,spatial,0.030771121,0.021684913,0.0007559014,0.0033061362,0.008847089
base,53001,9,3,mixed,0.0066935215,0.0023847388,5.2294454e-06,0.0016403192,0.004250546
base,53001,9,4,mixed,0.009553693,0.0028228245,9.896535e-06,0.0020649773,0.0063496493
base,53001,9,5,spatial,0.06239285,0.05035809,0.003208382,0.009315999,0.011203499
base,53001,9,6,spatial,0.14340098,0.124078386,4.024508e-06,0.007867342,0.018724391
base,53001,9,7,spatial,0.08612875,0.06510992,0.0014121144,0.009798868,0.01992195
base,53001,9,8,spatial,0.10779694,0.088736795,0.00087457814,0.011171729,0.017585985
base,53001,9,9,mixed,0.008739556,0.0040875208,0.0014920686,0.00441032,0.0045919386
base,53001,9,10,mixed,0.011223273,0.0051751733,5.824352e-05,0.0044969143,0.005851799
base,53001,9,11,cue-specific,0.02309185,0.0037062466,6.054087e-05,0.03659568,0.0162397
base,53001,9,12,mixed,0.02384304,0.010821171,7.2150016e-07,0.0024684952,0.011567928
base,53001,9,13,spatial,0.06591601,0.048759546,0.0007481646,0.0100623965,0.016086249
base,53001,9,14,mixed,0.0033496064,0.00066139176,3.889102e-06,0.0013601714,0.0025544802
base,53001,9,15,mixed,0.030481482,0.00889101,0.00026702575,0.029510602,0.018449442
base,53001,9,16,spatial,0.08975123,0.070150405,0.0025987062,0.0098068,0.018689657
base,53001,9,17,spatial,0.101251185,0.079173155,0.0017723477,0.009322775,0.020834409
base,53001,9,18,mixed,0.02524028,0.015231031,7.424737e-05,0.0022959688,0.009610048
base,53001,9,19,spatial,0.042762425,0.031725828,0.0033143004,0.007371181,0.010609829
base,53001,9,20,mixed,0.01691575,0.0068093445,3.2873475e-05,0.006309718,0.009397052
base,53001,9,21,spatial,0.0346943,0.027029343,0.000609319,0.0030421335,0.006996431
base,53001,9,22,mixed,0.022841716,0.011382583,0.0007302296,0.009738853,0.011102156
base,53001,9,23,mixed,0.013265451,0.008589795,0.002295033,0.0033559029,0.0043605445
base,53001,9,24,mixed,0.022157589,0.014177168,0.0020787069,0.0044221617,0.0075823553
base,53001,9,25,spatial,0.13858424,0.11574474,0.00050413446,0.003844618,0.02181386
base,53001,9,26,spatial,0.1515716,0.121987544,0.0005466767,0.009114163,0.026455138
base,53001,9,27,spatial,0.14448498,0.12313948,0.00010688025,0.005237291,0.020504609
base,53001,9,28,spatial,0.1224004,0.09721741,0.00029845844,0.0033459333,0.024009643
base,53001,9,29,mixed,0.008372171,0.0030639956,1.647899e-08,0.000816553,0.0049132756
base,53001,9,30,spatial,0.062196705,0.045350786,2.8451284e-05,0.006545617,0.01612129
base,53001,9,31,mixed,0.005224111,0.0026257727,0.0003568317,0.0009391691,0.0025364293
base,53001,9,32,spatial,0.043453913,0.031284384,0.0010170079,0.011308214,0.011314706
base,53001,9,33,mixed,0.016144335,0.008149789,0.0025373797,0.01358407,0.0075107752
base,53001,9,34,cue-specific,0.026492221,0.013469194,0.0025924328,0.029412204,0.011271495
base,53001,9,35,mixed,0.009945206,0.0047243345,0.00034788784,0.0024928167,0.0050166915
base,53001,9,36,mixed,0.007911649,0.0008836184,1.61305e-05,0.0023387948,0.00611352
base,53001,9,37,mixed,0.00338682,0.00042405978,0.00023266123,0.0023189147,0.0029355362
base,53001,9,38,spatial,0.065442584,0.050652824,0.002418282,0.004202968,0.013623024
base,53001,9,39,spatial,0.04058486,0.029829018,0.00033560104,0.0070335357,0.0102244355
base,53001,9,40,spatial,0.112535246,0.08427343,0.0016996813,0.023607276,0.024651725
base,53001,9,41,spatial,0.07560121,0.061174713,1.7512219e-06,0.0014590474,0.013528176
base,53001,9,42,spatial,0.043206044,0.028556349,0.00012139668,0.011926441,0.013852675
base,53001,9,43,mixed,0.023551496,0.012905246,2.1969214e-05,0.012686166,0.009582066
base,53001,9,44,mixed,0.025159363,0.01142787,0.0002177209,0.002955753,0.0134236375
base,53001,9,45,mixed,0.026704645,0.014168373,0.002129492,0.009216412,0.011895764
base,53001,9,46,spatial,0.0874928,0.07212573,0.00019672139,0.0032473125,0.013716296
base,53001,9,47,spatial,0.031112242,0.023351155,9.772131e-06,0.0030842316,0.0074721966
base,53001,9,48,spatial,0.045375954,0.032942045,0.0014758136,0.014806132,0.0115395365
base,53001,9,49,mixed,0.0076367613,0.00231824,0.0005885662,0.0018869756,0.0051581943
base,53001,10,0,mixed,0.029691199,0.007929493,0.0028765183,0.03468802,0.01800188
base,53001,10,1,mixed,0.028137958,0.0130379405,6.633778e-05,0.008324927,0.0142928595
base,53001,10,2,spatial,0.035075713,0.026365468,0.001948409,0.005504629,0.008398027
base,53001,10,3,mixed,0.0057654157,0.001403151,5.8258818e-05,0.0019698082,0.0042827963
base,53001,10,4,mixed,0.010228169,0.002970885,8.0648955e-05,0.0037790178,0.0067528696
base,53001,10,5,spatial,0.08272513,0.06727976,0.00114089,0.006120166,0.014324356
base,53001,10,6,spatial,0.14497612,0.12576975,0.0002286765,0.0068180123,0.01858452
base,53001,10,7,spatial,0.094732136,0.07170531,0.0030032855,0.009873293,0.021415096
base,53001,10,8,spatial,0.07976275,0.0656861,0.00085074815,0.009295735,0.013106496
base,53001,10,9,mixed,0.0064440686,0.0020628772,0.0008407004,0.0005720087,0.0042326194
base,53001,10,10,mixed,0.014156413,0.0070515387,0.0009819163,0.0039587254,0.0068123643
base,53001,10,11,mixed,0.013789129,0.0033794409,6.8981726e-06,0.013786009,0.008865791
base,53001,10,12,mixed,0.012714055,0.006542553,9.705514e-06,0.00061798346,0.0057230424
base,53001,10,13,spatial,0.07258855,0.05442148,0.00019299125,0.012126973,0.016996982
base,53001,10,14,mixed,0.0030939786,0.00066671637,5.3770244e-05,0.001414767,0.0023247339
base,53001,10,15,mixed,0.034300324,0.009386375,0.0026292421,0.03389945,0.02018094
base,53001,10,16,spatial,0.089855134,0.07071307,0.002246401,0.009550151,0.018127067
base,53001,10,17,spatial,0.097008176,0.0746031,0.0013596712,0.010651091,0.021247817
base,53001,10,18,spatial,0.03606962,0.024707157,0.00016662785,0.0010596653,0.010864521
base,53001,10,19,spatial,0.03160791,0.022687562,0.0047922223,0.006007618,0.008476762
base,53001,10,20,mixed,0.02050513,0.010117972,0.0004438865,0.0034386609,0.010042599
base,53001,10,21,spatial,0.047289383,0.03862394,0.00090213725,0.001965073,0.008211856
base,53001,10,22,mixed,0.025279192,0.013893504,1.545421e-05,0.0095612025,0.010721688
base,53001,10,23,spatial,0.012668242,0.008503185,0.0025396952,0.0040236674,0.0039262217
base,53001,10,24,mixed,0.018228754,0.0098870145,0.0016995063,0.0026274298,0.0080567915
base,53001,10,25,spatial,0.13619997,0.11543998,0.0013932815,0.0017217456,0.019870937
base,53001,10,26,spatial,0.1513874,0.12242944,5.61363e-06,0.018714456,0.026122969
base,53001,10,27,spatial,0.14686254,0.12486315,2.9096598e-05,0.0077291853,0.0212226
base,53001,10,28,spatial,0.1225049,0.10179288,1.46628745e-05,0.006503311,0.019740516
base,53001,10,29,mixed,0.0075700753,0.0030071032,0.00016559991,0.0009397219,0.0042877537
base,53001,10,30,spatial,0.049117777,0.0331784,0.00020989412,0.006682284,0.015395387
base,53001,10,31,mixed,0.006249274,0.0032581398,0.0007214472,0.00082354725,0.0028791733
base,53001,10,32,spatial,0.028666086,0.019800574,4.874447e-05,0.005533883,0.008247671
base,53001,10,33,mixed,0.022822287,0.013279515,0.0022990345,0.0051850798,0.009002384
base,53001,10,34,cue-specific,0.034787964,0.011340031,0.002132843,0.04121078,0.020382468
base,53001,10,35,mixed,0.010469477,0.0051986333,0.000746332,0.0025110971,0.0050058025
base,53001,10,36,mixed,0.0039484515,0.00058744295,5.38198e-05,0.0014670618,0.0031387077
base,53001,10,37,mixed,0.004565992,0.00064917555,0.00076043495,0.0019603004,0.003852908
base,53001,10,38,spatial,0.06578453,0.051008474,0.00087298383,0.0027735794,0.013614003
base,53001,10,39,spatial,0.040656596,0.031040985,0.0021258642,0.0056660166,0.009195907
base,53001,10,40,spatial,0.07980612,0.057311244,0.00032360427,0.01615705,0.019763531
base,53001,10,41,spatial,0.06718119,0.05364903,0.00011591463,0.0007099238,0.012713735
base,53001,10,42,spatial,0.05423799,0.037315287,8.038727e-07,0.011434288,0.0155925
base,53001,10,43,mixed,0.0458139,0.028160114,0.0002595128,0.01497764,0.015233366
base,53001,10,44,mixed,0.022936901,0.009838949,0.0005835186,0.0011303457,0.012689615
base,53001,10,45,mixed,0.03142414,0.01634189,0.00018371125,0.008940773,0.013861961
base,53001,10,46,spatial,0.0772351,0.062479552,8.7738397e-07,0.0027755348,0.013395577
base,53001,10,47,spatial,0.033360656,0.025202736,6.385864e-05,0.0019011082,0.0077671823
base,53001,10,48,spatial,0.043815263,0.031399164,0.0028289459,0.015182458,0.011286414
base,53001,10,49,mixed,0.009604798,0.0031198033,0.0011607817,0.0021976314,0.0061785043
base,53001,11,0,mixed,0.02972846,0.009005502,0.0010674456,0.02925762,0.016948462
base,53001,11,1,mixed,0.028703127,0.012506004,0.00012884062,0.008012011,0.015425523
base,53001,11,2,spatial,0.031230861,0.022692394,0.00065200694,0.004971081,0.008276673
base,53001,11,3,mixed,0.0062275967,0.0013507165,1.2714767e-07,0.0018687673,0.0048083677
base,53001,11,4,mixed,0.01199261,0.0034864896,6.991745e-05,0.004603834,0.007770655
base,53001,11,5,spatial,0.08523816,0.06910581,0.0012614618,0.005096582,0.0151783
base,53001,11,6,spatial,0.13710816,0.11823859,4.345567e-06,0.0091716945,0.018153999
base,53001,11,7,spatial,0.0812856,0.059786543,0.0023179105,0.007972096,0.019676521
base,53001,11,8,spatial,0.08983713,0.07297759,0.0005210311,0.011933336,0.015632633
base,53001,11,9,mixed,0.008510383,0.0031371692,0.0011108423,0.0007252376,0.005219825
base,53001,11,10,mixed,0.014584609,0.0071055614,0.0017255745,0.005667613,0.0072486317
base,53001,11,11,mixed,0.0115087405,0.002679657,0.00043846053,0.008279551,0.007344317
base,53001,11,12,mixed,0.012400318,0.0052240086,1.3465329e-06,0.0018198872,0.0064186645
base,53001,11,13,spatial,0.09363535,0.074767604,0.0010297189,0.016498275,0.017854009
base,53001,11,14,mixed,0.003649609,0.0010170972,0.00014756997,0.002256605,0.0025111884
base,53001,11,15,mixed,0.029119613,0.0075801252,0.0019065606,0.03455127,0.017749071
base,53001,11,16,spatial,0.09328384,0.07427179,0.0022299131,0.009520223,0.018093023
base,53001,11,17,spatial,0.10590882,0.081882745,0.0022048464,0.012934765,0.022511763
base,53001,11,18,spatial,0.04226611,0.029493254,0.00015557646,0.0019192656,0.012174069
base,53001,11,19,spatial,0.031160016,0.021820739,0.005589153,0.007140937,0.008894292
base,53001,11,20,mixed,0.023956235,0.011539239,0.0003614978,0.0047207107,0.011887508
base,53001,11,21,spatial,0.036862392,0.028670404,0.0014301575,0.005212365,0.0076501025
base,53001,11,22,mixed,0.023273671,0.0124253,4.0301264e-05,0.0076041124,0.010171475
base,53001,11,23,mixed,0.013437184,0.008530717,0.0031593563,0.0050312947,0.0046219737
base,53001,11,24,mixed,0.021360965,0.011671251,0.0027884152,0.0034210526,0.009310194
base,53001,11,25,spatial,0.14178447,0.11935684,0.0026520805,0.004903263,0.021378078
base,53001,11,26,spatial,0.15308356,0.1230239,0.0004958369,0.007341191,0.027068833
