root_seed,key_mode,fraction,mask_index,dropped_lec_units,cue_accuracy,mec_cosine,output_cosine,key_cosine
51002,normal,0.75,3,19,1.0,0.7697932691545226,0.7919029051593378,0.6213194290138209
51002,normal,0.75,4,19,1.0,0.8021367220480436,0.8011112928129497,0.6145002796648931
51002,normal,0.75,5,19,1.0,0.7589508730134185,0.7215585141762101,0.6145721020743334
51002,normal,0.75,6,19,1.0,0.7687696770476151,0.8171263039763503,0.6034391051434077
51002,normal,0.75,7,19,0.5,0.7467993161327554,0.6660170700087679,0.6040944152610533
51002,normal,0.75,8,19,1.0,0.7823914659282636,0.7541670898632182,0.662610998333939
51002,normal,0.75,9,19,1.0,0.7681714618936055,0.8278665425585383,0.6438923181112091
51002,normal,0.75,10,19,1.0,0.7800014287948005,0.7796369915252167,0.6228771604567594
51002,normal,0.75,11,19,1.0,0.7746872934138946,0.7420093040277267,0.6306806056474208
51002,normal,0.9,0,22,0.5,0.7921371006554183,0.7221387940135471,0.651582635844331
51002,normal,0.9,1,22,0.5,0.7868289672848897,0.7191221186784348,0.6069609588086038
51002,normal,0.9,2,22,0.5,0.7561944657895657,0.6527170091516988,0.5834588527853799
51002,normal,0.9,3,22,1.0,0.8023733313514461,0.7627239761653739,0.625495728195938
51002,normal,0.9,4,22,1.0,0.7734730214025619,0.7319452836266426,0.613763304355085
51002,normal,0.9,5,22,0.5,0.7769627000689698,0.7111117490735126,0.6416663589970969
51002,normal,0.9,6,22,0.5,0.7398404839817181,0.6249479129255233,0.5599266432012019
51002,normal,0.9,7,22,0.5,0.7854942005922771,0.7222805558819395,0.6094825492655882
51002,normal,0.9,8,22,0.0,0.7243854136825777,0.6121464306564234,0.5507886353723592
51002,normal,0.9,9,22,0.5,0.7893477909288612,0.7384819663607868,0.6302711818589017
51002,normal,0.9,10,22,1.0,0.7756926565084882,0.7189796627251864,0.6140739190538034
51002,normal,0.9,11,22,0.5,0.7503585565093707,0.6325659498451767,0.5554040907323791
51002,shuffled,0.0,0,0,1.0,0.8888642130766953,0.9485103459079941,1.0
51002,shuffled,0.0,1,0,1.0,0.8888642130766953,0.9485103459079941,1.0
51002,shuffled,0.0,2,0,1.0,0.8888642130766953,0.9485103459079941,1.0
51002,shuffled,0.0,3,0,1.0,0.8888642130766953,0.9485103459079941,1.0
51002,shuffled,0.0,4,0,1.0,0.8888642130766953,0.9485103459079941,1.0
